plate	well	status	stock_conc	diluent_vol	final_vol	final_conc
PCE023	A5	transfer too large	104.74	190.0	200.0	5.24
PCE023	B5	transfer too large	112.69	190.0	200.0	5.63
PCE023	C5	transfer too large	110.12	190.0	200.0	5.51
PCE023	D5	transfer too large	109.8	190.0	200.0	5.49
PCE023	E5	transfer too large	111.2	190.0	200.0	5.56
PCE023	F5	OK	93.2	176.4	186.4	5.0
PCE023	G5	transfer too large	102.9	190.0	200.0	5.14
PCE023	H5	transfer too large	102.51	190.0	200.0	5.13
PCE023	A6	transfer too large	105.02	190.0	200.0	5.25
PCE023	B6	transfer too large	114.54	190.0	200.0	5.73
PCE023	C6	OK	94.35	178.7	188.7	5.0
PCE023	D6	transfer too large	104.66	190.0	200.0	5.23
PCE023	E6	transfer too large	105.9	190.0	200.0	5.3
PCE023	F6	transfer too large	117.86	190.0	200.0	5.89
PCE023	G6	OK	87.01	164.0	174.02	5.0
PCE023	H6	OK	97.36	184.7	194.73	5.0
PCE023	A7	OK	99.3	188.6	198.61	5.0
PCE023	B7	transfer too large	106.76	190.0	200.0	5.34
PCE023	C7	OK	33.95	57.9	67.91	5.0
PCE023	D7	transfer too large	109.25	190.0	200.0	5.46
PCE023	E7	transfer too large	115.05	190.0	200.0	5.75
PCE023	F7	transfer too small	6.07	0	10.0	6.07
PCE023	G7	transfer too large	107.51	190.0	200.0	5.38
PCE023	H7	transfer too large	104.78	190.0	200.0	5.24
PCE023	A8	OK	99.05	188.1	198.09	5.0
PCE023	B8	OK	93.91	177.8	187.81	5.0
PCE023	C8	OK	59.95	109.9	119.9	5.0
PCE023	D8	OK	97.89	185.8	195.79	5.0
PCE023	E8	transfer too large	104.99	190.0	200.0	5.25
PCE023	F8	OK	99.81	189.6	199.62	5.0
PCE023	G8	OK	93.77	177.5	187.54	5.0
PCE023	H8	transfer too large	101.21	190.0	200.0	5.06
PCE023	A9	OK	96.48	183.0	192.97	5.0
PCE023	B9	transfer too large	110.61	190.0	200.0	5.53
PCE023	C9	transfer too large	113.61	190.0	200.0	5.68
PCE023	D9	transfer too large	100.42	190.0	200.0	5.02
PCE023	E9	transfer too large	107.52	190.0	200.0	5.38
PCE023	F9	OK	99.84	189.7	199.68	5.0
PCE023	G9	transfer too large	104.79	190.0	200.0	5.24
PCE023	H9	transfer too large	102.08	190.0	200.0	5.1
PCE023	A10	OK	93.19	176.4	186.39	5.0
PCE023	B10	OK	91.49	173.0	182.99	5.0
PCE023	C10	transfer too large	102.55	190.0	200.0	5.13
PCE023	D10	OK	90.98	172.0	181.96	5.0
PCE023	E10	transfer too large	109.04	190.0	200.0	5.45
PCE023	F10	transfer too large	105.83	190.0	200.0	5.29
PCE023	G10	OK	97.66	185.3	195.32	5.0
PCE023	H10	OK	75.33	140.7	150.65	5.0
PCE023	A11	OK	81.19	152.4	162.38	5.0
PCE023	B11	OK	98.54	187.1	197.08	5.0
PCE023	C11	transfer too large	107.14	190.0	200.0	5.36
PCE023	D11	transfer too large	101.31	190.0	200.0	5.07
PCE023	E11	transfer too large	108.92	190.0	200.0	5.45
PCE023	F11	OK	43.88	77.8	87.76	5.0
PCE023	G11	OK	90.57	171.1	181.14	5.0
PCE023	H11	OK	85.38	160.8	170.75	5.0
PCE023	A12	OK	81.28	152.6	162.57	5.0
PCE023	B12	OK	90.33	170.7	180.67	5.0
PCE023	C12	OK	99.11	188.2	198.23	5.0
PCE023	D12	transfer too large	109.25	190.0	200.0	5.46
PCE023	E12	transfer too large	104.17	190.0	200.0	5.21
PCE023	F12	OK	96.77	183.5	193.54	5.0
PCE023	G12	conc below target	3.36	0	10.0	3.36
PCE023	H12	OK	87.08	164.2	174.16	5.0
PCE026	A1	conc below target	1.52	0	10.0	1.52
PCE026	B1	OK	90.11	170.2	180.23	5.0
PCE026	C1	OK	88.44	166.9	176.88	5.0
PCE026	D1	OK	82.62	155.2	165.24	5.0
PCE026	E1	OK	94.9	179.8	189.79	5.0
PCE026	F1	transfer too large	100.71	190.0	200.0	5.04
PCE026	G1	OK	81.37	152.7	162.74	5.0
PCE026	H1	OK	82.24	154.5	164.48	5.0
PCE026	A2	transfer too large	117.16	190.0	200.0	5.86
PCE026	B2	transfer too large	104.89	190.0	200.0	5.24
PCE026	C2	OK	98.29	186.6	196.59	5.0
PCE026	D2	transfer too large	118.81	190.0	200.0	5.94
PCE026	E2	transfer too large	118.39	190.0	200.0	5.92
PCE026	F2	transfer too large	117.48	190.0	200.0	5.87
PCE026	G2	transfer too large	107.5	190.0	200.0	5.37
PCE026	H2	transfer too large	111.34	190.0	200.0	5.57
PCE026	A3	transfer too large	115.79	190.0	200.0	5.79
PCE026	B3	transfer too large	110.12	190.0	200.0	5.51
PCE026	C3	transfer too large	106.64	190.0	200.0	5.33
PCE026	D3	transfer too large	115.1	190.0	200.0	5.76
PCE026	E3	transfer too large	119.85	190.0	200.0	5.99
PCE026	F3	transfer too large	121.3	190.0	200.0	6.07
PCE026	G3	transfer too large	114.75	190.0	200.0	5.74
PCE026	H3	OK	89.69	169.4	179.38	5.0
PCE026	A4	OK	83.55	157.1	167.1	5.0
PCE026	B4	OK	83.04	156.1	166.07	5.0
PCE026	C4	OK	85.03	160.1	170.06	5.0
PCE026	D4	OK	83.82	157.6	167.64	5.0
PCE026	E4	OK	78.61	147.2	157.22	5.0
PCE026	F4	OK	80.39	150.8	160.78	5.0
PCE026	G4	OK	81.82	153.6	163.63	5.0
PCE026	H4	OK	80.71	151.4	161.42	5.0
PCE026	A5	OK	48.58	87.2	97.16	5.0
PCE026	B5	OK	80.96	151.9	161.91	5.0
PCE026	C5	OK	84.16	158.3	168.32	5.0
PCE026	D5	OK	77.09	144.2	154.19	5.0
PCE026	E5	OK	77.5	145.0	155.0	5.0
PCE026	F5	OK	88.78	167.6	177.57	5.0
PCE026	G5	OK	76.86	143.7	153.73	5.0
PCE026	H5	OK	75.6	141.2	151.21	5.0
PCE026	A6	OK	77.97	145.9	155.94	5.0
PCE026	B6	OK	75.08	140.2	150.17	5.0
PCE026	C6	OK	31.44	52.9	62.88	5.0
PCE026	D6	OK	73.84	137.7	147.67	5.0
PCE026	E6	OK	71.01	132.0	142.02	5.0
PCE026	F6	OK	75.9	141.8	151.8	5.0
PCE026	G6	OK	83.11	156.2	166.23	5.0
PCE026	H6	OK	72.28	134.6	144.55	5.0
PCE026	A7	OK	72.96	135.9	145.91	5.0
PCE026	B7	conc below target	4.98	0	10.0	4.98
PCE026	C7	OK	67.42	124.8	134.85	5.0
PCE026	D7	OK	45.61	81.2	91.21	5.0
PCE026	E7	OK	20.92	31.8	41.85	5.0
PCE026	F7	OK	13.41	16.8	26.83	5.0
PCE026	G7	OK	65.51	121.0	131.03	5.0
PCE026	H7	OK	59.83	109.7	119.66	5.0
PCE026	A8	OK	73.63	137.3	147.27	5.0
PCE026	B8	OK	57.07	104.1	114.14	5.0
PCE026	C8	OK	82.68	155.4	165.36	5.0
PCE026	D8	OK	80.36	150.7	160.72	5.0
PCE026	E8	OK	74.01	138.0	148.03	5.0
PCE026	F8	OK	43.72	77.4	87.45	5.0
PCE026	G8	OK	80.08	150.2	160.16	5.0
PCE026	H8	OK	81.75	153.5	163.5	5.0
PCE026	A9	OK	80.98	152.0	161.97	5.0
PCE026	B9	OK	80.87	151.7	161.74	5.0
PCE026	C9	OK	34.76	59.5	69.52	5.0
PCE026	D9	OK	70.03	130.1	140.06	5.0
PCE026	E9	OK	75.98	142.0	151.96	5.0
PCE026	F9	OK	84.29	158.6	168.58	5.0
PCE026	G9	OK	66.84	123.7	133.68	5.0
PCE026	H9	OK	77.0	144.0	153.99	5.0
PCE026	A10	OK	76.1	142.2	152.2	5.0
PCE026	B10	OK	82.05	154.1	164.1	5.0
PCE026	C10	OK	83.17	156.3	166.35	5.0
PCE026	D10	OK	83.4	156.8	166.81	5.0
PCE026	E10	OK	80.46	150.9	160.92	5.0
PCE026	F10	OK	80.91	151.8	161.82	5.0
PCE026	G10	OK	82.19	154.4	164.38	5.0
PCE026	H10	OK	83.47	156.9	166.95	5.0
PCE026	A11	OK	83.73	157.5	167.46	5.0
PCE026	B11	OK	81.48	153.0	162.97	5.0
PCE026	C11	OK	81.93	153.9	163.86	5.0
PCE026	D11	OK	81.6	153.2	163.2	5.0
PCE026	E11	OK	72.69	135.4	145.38	5.0
PCE026	F11	OK	86.77	163.5	173.55	5.0
PCE026	G11	OK	84.29	158.6	168.57	5.0
PCE026	H11	OK	80.91	151.8	161.83	5.0
PCE026	A12	OK	73.37	136.7	146.75	5.0
PCE026	B12	OK	72.43	134.9	144.86	5.0
PCE026	C12	OK	73.26	136.5	146.52	5.0
PCE026	D12	OK	74.49	139.0	148.97	5.0
PCE026	E12	OK	73.8	137.6	147.61	5.0
PCE026	F12	conc below target	4.86	0	10.0	4.86
PCE026	G12	OK	14.28	18.6	28.56	5.0
PCE026	H12	OK	13.57	17.1	27.14	5.0
PCE028	A1	conc below target	1.46	0	10.0	1.46
PCE028	B1	conc below target	1.55	0	10.0	1.55
PCE028	C1	conc below target	1.94	0	10.0	1.94
PCE028	D1	conc below target	1.47	0	10.0	1.47
PCE028	E1	conc below target	1.59	0	10.0	1.59
PCE028	F1	conc below target	1.45	0	10.0	1.45
PCE028	G1	conc below target	1.45	0	10.0	1.45
PCE028	H1	transfer too small	5.84	0	10.0	5.84
PCE028	A2	conc below target	4.34	0	10.0	4.34
PCE028	B2	conc below target	4.79	0	10.0	4.79
PCE028	C2	conc below target	3.95	0	10.0	3.95
PCE028	D2	conc below target	3.95	0	10.0	3.95
PCE028	E2	conc below target	4.17	0	10.0	4.17
PCE028	F2	conc below target	4.82	0	10.0	4.82
PCE028	G2	conc below target	3.98	0	10.0	3.98
PCE028	H2	conc below target	4.22	0	10.0	4.22
PCE028	A3	conc below target	3.91	0	10.0	3.91
PCE028	B3	conc below target	4.46	0	10.0	4.46
PCE028	C3	conc below target	3.94	0	10.0	3.94
PCE028	D3	conc below target	4.09	0	10.0	4.09
PCE028	E3	conc below target	4.5	0	10.0	4.5
PCE028	F3	conc below target	4.24	0	10.0	4.24
PCE028	G3	conc below target	3.98	0	10.0	3.98
PCE028	H3	conc below target	4.07	0	10.0	4.07
PCE028	A4	conc below target	3.91	0	10.0	3.91
PCE028	B4	conc below target	4.13	0	10.0	4.13
PCE028	C4	conc below target	4.13	0	10.0	4.13
PCE028	D4	conc below target	4.08	0	10.0	4.08
PCE028	E4	conc below target	5.0	0	10.0	5.0
PCE028	F4	conc below target	4.09	0	10.0	4.09
PCE028	G4	conc below target	4.02	0	10.0	4.02
PCE028	H4	conc below target	4.0	0	10.0	4.0
PCE028	A5	conc below target	4.0	0	10.0	4.0
PCE028	B5	conc below target	3.94	0	10.0	3.94
PCE028	C5	conc below target	4.02	0	10.0	4.02
PCE028	D5	conc below target	3.99	0	10.0	3.99
PCE028	E5	conc below target	4.06	0	10.0	4.06
PCE028	F5	conc below target	3.98	0	10.0	3.98
PCE028	G5	conc below target	3.96	0	10.0	3.96
PCE028	H5	conc below target	4.83	0	10.0	4.83
PCE028	A6	conc below target	4.46	0	10.0	4.46
PCE028	B6	conc below target	4.9	0	10.0	4.9
PCE028	C6	transfer too small	6.45	0	10.0	6.45
PCE028	D6	conc below target	4.49	0	10.0	4.49
PCE028	E6	conc below target	4.16	0	10.0	4.16
PCE028	F6	conc below target	4.0	0	10.0	4.0
PCE028	G6	conc below target	3.97	0	10.0	3.97
PCE028	H6	conc below target	4.03	0	10.0	4.03
PCE028	A7	conc below target	3.9	0	10.0	3.9
PCE028	B7	conc below target	4.0	0	10.0	4.0
PCE028	C7	conc below target	4.02	0	10.0	4.02
PCE028	D7	transfer too small	6.16	0	10.0	6.16
PCE028	E7	conc below target	4.06	0	10.0	4.06
PCE028	F7	transfer too small	6.0	0	10.0	6.0
PCE028	G7	OK	7.74	5.5	15.48	5.0
PCE028	H7	conc below target	4.04	0	10.0	4.04
PCE028	A8	transfer too small	5.26	0	10.0	5.26
PCE028	B8	conc below target	4.0	0	10.0	4.0
PCE028	C8	transfer too small	6.0	0	10.0	6.0
PCE028	D8	conc below target	4.02	0	10.0	4.02
PCE028	E8	conc below target	4.0	0	10.0	4.0
PCE028	F8	conc below target	4.68	0	10.0	4.68
PCE028	G8	transfer too small	5.07	0	10.0	5.07
PCE028	H8	transfer too small	6.01	0	10.0	6.01
PCE028	A9	conc below target	4.12	0	10.0	4.12
PCE028	B9	conc below target	4.14	0	10.0	4.14
PCE028	C9	conc below target	4.01	0	10.0	4.01
PCE028	D9	conc below target	4.19	0	10.0	4.19
PCE028	E9	conc below target	4.02	0	10.0	4.02
PCE028	F9	conc below target	4.18	0	10.0	4.18
PCE028	G9	transfer too small	5.12	0	10.0	5.12
PCE028	H9	conc below target	3.96	0	10.0	3.96
PCE028	A10	conc below target	3.99	0	10.0	3.99
PCE028	B10	conc below target	4.0	0	10.0	4.0
PCE028	C10	conc below target	4.01	0	10.0	4.01
PCE028	D10	conc below target	3.98	0	10.0	3.98
PCE028	E10	conc below target	4.01	0	10.0	4.01
PCE028	F10	conc below target	3.96	0	10.0	3.96
PCE028	G10	transfer too small	5.42	0	10.0	5.42
PCE028	H10	conc below target	4.85	0	10.0	4.85
PCE028	A11	conc below target	3.97	0	10.0	3.97
PCE028	B11	conc below target	3.96	0	10.0	3.96
PCE028	C11	conc below target	4.21	0	10.0	4.21
PCE028	D11	conc below target	3.95	0	10.0	3.95
PCE028	E11	conc below target	4.01	0	10.0	4.01
PCE028	F11	transfer too small	5.57	0	10.0	5.57
PCE028	G11	conc below target	4.13	0	10.0	4.13
PCE028	H11	conc below target	4.97	0	10.0	4.97
PCE028	A12	conc below target	3.97	0	10.0	3.97
PCE028	B12	conc below target	4.07	0	10.0	4.07
PCE028	C12	conc below target	4.0	0	10.0	4.0
PCE028	D12	conc below target	3.95	0	10.0	3.95
PCE028	E12	conc below target	3.93	0	10.0	3.93
PCE028	F12	conc below target	4.17	0	10.0	4.17
PCE028	G12	conc below target	3.92	0	10.0	3.92
PCE028	H12	conc below target	4.5	0	10.0	4.5
PCE029	A1	conc below target	2.36	0	10.0	2.36
PCE029	B1	conc below target	1.51	0	10.0	1.51
PCE029	C1	conc below target	1.69	0	10.0	1.69
PCE029	D1	conc below target	1.44	0	10.0	1.44
PCE029	E1	conc below target	1.98	0	10.0	1.98
PCE029	F1	conc below target	1.48	0	10.0	1.48
PCE029	G1	conc below target	4.24	0	10.0	4.24
PCE029	H1	conc below target	1.77	0	10.0	1.77
PCE029	A2	conc below target	3.07	0	10.0	3.07
PCE029	B2	conc below target	1.44	0	10.0	1.44
PCE029	C2	conc below target	1.35	0	10.0	1.35
PCE029	D2	conc below target	1.45	0	10.0	1.45
PCE029	E2	conc below target	1.18	0	10.0	1.18
PCE029	F2	conc below target	1.43	0	10.0	1.43
PCE029	G2	conc below target	1.06	0	10.0	1.06
PCE029	H2	conc below target	1.21	0	10.0	1.21
PCE029	A3	conc below target	1.33	0	10.0	1.33
PCE029	B3	conc below target	1.67	0	10.0	1.67
PCE029	C3	conc below target	1.13	0	10.0	1.13
PCE029	D3	conc below target	1.16	0	10.0	1.16
PCE029	E3	conc below target	1.35	0	10.0	1.35
PCE029	F3	conc below target	1.18	0	10.0	1.18
PCE029	G3	conc below target	1.18	0	10.0	1.18
PCE029	H3	conc below target	1.01	0	10.0	1.01
PCE029	A4	conc below target	1.24	0	10.0	1.24
PCE029	B4	conc below target	1.11	0	10.0	1.11
PCE029	C4	conc below target	1.52	0	10.0	1.52
PCE029	D4	conc below target	1.17	0	10.0	1.17
PCE029	E4	conc below target	1.34	0	10.0	1.34
PCE029	F4	conc below target	1.17	0	10.0	1.17
PCE029	G4	conc below target	0.99	0	10.0	0.99
PCE029	H4	conc below target	1.06	0	10.0	1.06
PCE029	A5	conc below target	1.61	0	10.0	1.61
PCE029	B5	conc below target	2.89	0	10.0	2.89
PCE029	C5	conc below target	1.31	0	10.0	1.31
PCE029	D5	conc below target	1.09	0	10.0	1.09
PCE029	E5	conc below target	1.1	0	10.0	1.1
PCE029	F5	conc below target	1.28	0	10.0	1.28
PCE029	G5	conc below target	1.14	0	10.0	1.14
PCE029	H5	conc below target	0.94	0	10.0	0.94
PCE029	A6	conc below target	1.21	0	10.0	1.21
PCE029	B6	conc below target	1.21	0	10.0	1.21
PCE029	C6	conc below target	1.29	0	10.0	1.29
PCE029	D6	conc below target	1.19	0	10.0	1.19
PCE029	E6	conc below target	1.29	0	10.0	1.29
PCE029	F6	conc below target	1.28	0	10.0	1.28
PCE029	G6	conc below target	0.93	0	10.0	0.93
PCE029	H6	conc below target	4.27	0	10.0	4.27
PCE029	A7	conc below target	1.48	0	10.0	1.48
PCE029	B7	conc below target	1.77	0	10.0	1.77
PCE029	C7	conc below target	2.0	0	10.0	2.0
PCE029	D7	conc below target	1.21	0	10.0	1.21
PCE029	E7	conc below target	1.53	0	10.0	1.53
PCE029	F7	conc below target	1.17	0	10.0	1.17
PCE029	G7	conc below target	0.95	0	10.0	0.95
PCE029	H7	conc below target	1.14	0	10.0	1.14
PCE029	A8	conc below target	1.56	0	10.0	1.56
PCE029	B8	conc below target	1.28	0	10.0	1.28
PCE029	C8	conc below target	1.22	0	10.0	1.22
PCE029	D8	conc below target	1.76	0	10.0	1.76
PCE029	E8	conc below target	1.26	0	10.0	1.26
PCE029	F8	transfer too small	5.6	0	10.0	5.6
PCE029	G8	conc below target	1.13	0	10.0	1.13
PCE029	H8	conc below target	1.14	0	10.0	1.14
PCE029	A9	conc below target	1.22	0	10.0	1.22
PCE029	B9	conc below target	1.95	0	10.0	1.95
PCE029	C9	conc below target	2.58	0	10.0	2.58
PCE029	D9	conc below target	1.55	0	10.0	1.55
PCE029	E9	conc below target	1.19	0	10.0	1.19
PCE029	F9	conc below target	1.15	0	10.0	1.15
PCE029	G9	conc below target	1.04	0	10.0	1.04
PCE029	H9	conc below target	0.92	0	10.0	0.92
PCE029	A10	conc below target	1.26	0	10.0	1.26
PCE029	B10	conc below target	1.51	0	10.0	1.51
PCE029	C10	conc below target	1.49	0	10.0	1.49
PCE029	D10	conc below target	1.39	0	10.0	1.39
PCE029	E10	conc below target	1.19	0	10.0	1.19
PCE029	F10	conc below target	1.27	0	10.0	1.27
PCE029	G10	conc below target	0.99	0	10.0	0.99
PCE029	H10	conc below target	1.07	0	10.0	1.07
PCE029	A11	conc below target	1.35	0	10.0	1.35
PCE029	B11	conc below target	1.32	0	10.0	1.32
PCE029	C11	conc below target	1.27	0	10.0	1.27
PCE029	D11	conc below target	1.8	0	10.0	1.8
PCE029	E11	conc below target	1.24	0	10.0	1.24
PCE029	F11	conc below target	1.2	0	10.0	1.2
PCE029	G11	conc below target	2.7	0	10.0	2.7
PCE029	H11	conc below target	0.43	0	10.0	0.43
PCE029	A12	conc below target	1.5	0	10.0	1.5
PCE029	B12	conc below target	2.99	0	10.0	2.99
PCE029	C12	conc below target	1.95	0	10.0	1.95
PCE029	D12	conc below target	1.02	0	10.0	1.02
PCE029	E12	conc below target	1.14	0	10.0	1.14
PCE029	F12	conc below target	1.16	0	10.0	1.16
PCE029	G12	conc below target	4.67	0	10.0	4.67
PCE029	H12	conc below target	1.34	0	10.0	1.34
PCE030	A1	conc below target	0.41	0	10.0	0.41
PCE030	B1	conc below target	0.73	0	10.0	0.73
PCE030	C1	conc below target	1.92	0	10.0	1.92
PCE030	D1	conc below target	0.44	0	10.0	0.44
PCE030	E1	conc below target	0.41	0	10.0	0.41
PCE030	F1	conc below target	0.8	0	10.0	0.8
PCE030	G1	conc below target	0.54	0	10.0	0.54
PCE030	H1	conc below target	0.47	0	10.0	0.47
PCE030	A2	conc below target	3.93	0	10.0	3.93
PCE030	B2	conc below target	4.37	0	10.0	4.37
PCE030	C2	conc below target	4.01	0	10.0	4.01
PCE030	D2	conc below target	4.53	0	10.0	4.53
PCE030	E2	conc below target	3.8	0	10.0	3.8
PCE030	F2	conc below target	3.77	0	10.0	3.77
PCE030	G2	conc below target	4.54	0	10.0	4.54
PCE030	H2	conc below target	3.72	0	10.0	3.72
PCE030	A3	conc below target	3.8	0	10.0	3.8
PCE030	B3	conc below target	3.83	0	10.0	3.83
PCE030	C3	conc below target	3.81	0	10.0	3.81
PCE030	D3	conc below target	3.75	0	10.0	3.75
PCE030	E3	conc below target	3.86	0	10.0	3.86
PCE030	F3	conc below target	3.88	0	10.0	3.88
PCE030	G3	conc below target	3.72	0	10.0	3.72
PCE030	H3	conc below target	4.37	0	10.0	4.37
PCE030	A4	conc below target	4.04	0	10.0	4.04
PCE030	B4	conc below target	3.76	0	10.0	3.76
PCE030	C4	conc below target	3.69	0	10.0	3.69
PCE030	D4	conc below target	3.81	0	10.0	3.81
PCE030	E4	conc below target	3.74	0	10.0	3.74
PCE030	F4	conc below target	3.75	0	10.0	3.75
PCE030	G4	conc below target	3.74	0	10.0	3.74
PCE030	H4	conc below target	3.84	0	10.0	3.84
PCE030	A5	conc below target	3.74	0	10.0	3.74
PCE030	B5	transfer too small	6.65	0	10.0	6.65
PCE030	C5	conc below target	3.73	0	10.0	3.73
PCE030	D5	conc below target	4.13	0	10.0	4.13
PCE030	E5	conc below target	3.77	0	10.0	3.77
PCE030	F5	conc below target	3.77	0	10.0	3.77
PCE030	G5	conc below target	3.93	0	10.0	3.93
PCE030	H5	conc below target	3.7	0	10.0	3.7
PCE030	A6	conc below target	4.45	0	10.0	4.45
PCE030	B6	transfer too small	5.18	0	10.0	5.18
PCE030	C6	transfer too small	5.97	0	10.0	5.97
PCE030	D6	transfer too small	5.72	0	10.0	5.72
PCE030	E6	conc below target	4.02	0	10.0	4.02
PCE030	F6	conc below target	4.07	0	10.0	4.07
PCE030	G6	conc below target	4.57	0	10.0	4.57
PCE030	H6	conc below target	3.8	0	10.0	3.8
PCE030	A7	conc below target	2.84	0	10.0	2.84
PCE030	B7	conc below target	3.29	0	10.0	3.29
PCE030	C7	conc below target	3.73	0	10.0	3.73
PCE030	D7	conc below target	3.73	0	10.0	3.73
PCE030	E7	conc below target	3.73	0	10.0	3.73
PCE030	F7	conc below target	3.75	0	10.0	3.75
PCE030	G7	conc below target	3.14	0	10.0	3.14
PCE030	H7	conc below target	3.74	0	10.0	3.74
PCE030	A8	conc below target	3.84	0	10.0	3.84
PCE030	B8	conc below target	3.76	0	10.0	3.76
PCE030	C8	conc below target	3.81	0	10.0	3.81
PCE030	D8	conc below target	3.78	0	10.0	3.78
PCE030	E8	conc below target	3.75	0	10.0	3.75
PCE030	F8	conc below target	3.7	0	10.0	3.7
PCE030	G8	conc below target	3.72	0	10.0	3.72
PCE030	H8	conc below target	3.71	0	10.0	3.71
PCE030	A9	conc below target	4.12	0	10.0	4.12
PCE030	B9	conc below target	4.53	0	10.0	4.53
PCE030	C9	conc below target	3.77	0	10.0	3.77
PCE030	D9	conc below target	4.22	0	10.0	4.22
PCE030	E9	transfer too small	5.69	0	10.0	5.69
PCE030	F9	conc below target	4.2	0	10.0	4.2
PCE030	G9	transfer too small	5.24	0	10.0	5.24
PCE030	H9	transfer too small	6.93	0	10.0	6.93
PCE030	A10	conc below target	3.96	0	10.0	3.96
PCE030	B10	conc below target	4.55	0	10.0	4.55
PCE030	C10	conc below target	4.11	0	10.0	4.11
PCE030	D10	transfer too small	6.83	0	10.0	6.83
PCE030	E10	conc below target	4.18	0	10.0	4.18
PCE030	F10	conc below target	4.17	0	10.0	4.17
PCE030	G10	conc below target	4.14	0	10.0	4.14
PCE030	H10	conc below target	3.9	0	10.0	3.9
PCE030	A11	OK	13.29	16.6	26.57	5.0
PCE030	B11	transfer too small	5.59	0	10.0	5.59
PCE030	C11	transfer too small	5.83	0	10.0	5.83
PCE030	D11	transfer too small	5.19	0	10.0	5.19
PCE030	E11	conc below target	4.45	0	10.0	4.45
PCE030	F11	conc below target	4.74	0	10.0	4.74
PCE030	G11	OK	7.95	5.9	15.9	5.0
PCE030	H11	transfer too small	7.02	0	10.0	7.02
PCE030	A12	conc below target	4.08	0	10.0	4.08
PCE030	B12	conc below target	4.15	0	10.0	4.15
PCE030	C12	conc below target	4.86	0	10.0	4.86
PCE030	D12	conc below target	3.94	0	10.0	3.94
PCE030	E12	transfer too small	5.45	0	10.0	5.45
PCE030	F12	conc below target	4.81	0	10.0	4.81
PCE030	G12	transfer too small	5.39	0	10.0	5.39
PCE030	H12	OK	19.85	29.7	39.7	5.0
PCE011	A1	OK	10.79	11.6	21.58	5.0
PCE011	B1	OK	30.41	50.8	60.82	5.0
PCE011	C1	OK	57.32	104.6	114.63	5.0
PCE011	D1	OK	45.71	81.4	91.42	5.0
PCE011	E1	OK	14.97	19.9	29.93	5.0
PCE011	F1	OK	28.1	46.2	56.2	5.0
PCE011	G1	OK	22.57	35.1	45.15	5.0
PCE011	H1	OK	10.23	10.5	20.45	5.0
PCE011	A2	OK	27.94	45.9	55.88	5.0
PCE011	B2	transfer too small	7.34	0	10.0	7.34
PCE011	C2	OK	9.96	9.9	19.92	5.0
PCE011	D2	OK	12.76	15.5	25.53	5.0
PCE011	E2	OK	21.72	33.4	43.44	5.0
PCE011	F2	OK	8.34	6.7	16.69	5.0
PCE011	G2	OK	9.39	8.8	18.78	5.0
PCE011	H2	OK	15.13	20.3	30.26	5.0
PCE011	A3	OK	19.89	29.8	39.79	5.0
PCE011	B3	transfer too small	7.07	0	10.0	7.07
PCE011	C3	OK	42.98	76.0	85.95	5.0
PCE011	D3	OK	46.89	83.8	93.78	5.0
PCE011	E3	OK	10.06	10.1	20.11	5.0
PCE011	F3	OK	79.87	149.7	159.73	5.0
PCE011	G3	OK	16.04	22.1	32.09	5.0
PCE011	H3	OK	17.25	24.5	34.5	5.0
PCE011	A4	OK	26.31	42.6	52.62	5.0
PCE011	B4	OK	42.25	74.5	84.51	5.0
PCE011	C4	OK	39.83	69.7	79.66	5.0
PCE011	D4	OK	44.1	78.2	88.21	5.0
PCE011	E4	OK	28.05	46.1	56.09	5.0
PCE011	F4	OK	12.55	15.1	25.1	5.0
PCE011	G4	OK	86.0	162.0	172.01	5.0
PCE011	H4	OK	34.95	59.9	69.91	5.0
PCE011	A5	OK	57.7	105.4	115.4	5.0
PCE011	B5	OK	24.53	39.1	49.05	5.0
PCE011	C5	OK	26.13	42.3	52.26	5.0
PCE011	D5	OK	12.9	15.8	25.81	5.0
PCE011	E5	OK	75.16	140.3	150.32	5.0
PCE011	F5	OK	21.28	32.6	42.55	5.0
PCE011	G5	OK	33.78	57.6	67.56	5.0
PCE011	H5	OK	10.68	11.4	21.35	5.0
PCE011	A6	transfer too large	116.47	190.0	200.0	5.82
PCE011	B6	OK	20.64	31.3	41.27	5.0
PCE011	C6	OK	19.03	28.1	38.05	5.0
PCE011	D6	OK	29.19	48.4	58.39	5.0
PCE011	E6	OK	10.4	10.8	20.8	5.0
PCE011	F6	OK	21.04	32.1	42.09	5.0
PCE011	G6	OK	13.5	17.0	27.0	5.0
PCE011	H6	OK	34.21	58.4	68.41	5.0
PCE011	A7	OK	69.62	129.2	139.24	5.0
PCE011	B7	OK	48.99	88.0	97.98	5.0
PCE011	C7	transfer too small	5.51	0	10.0	5.51
PCE011	D7	OK	12.91	15.8	25.83	5.0
PCE011	E7	transfer too small	7.39	0	10.0	7.39
PCE011	F7	OK	15.14	20.3	30.28	5.0
PCE011	G7	OK	13.75	17.5	27.49	5.0
PCE011	H7	OK	10.72	11.4	21.44	5.0
PCE011	A8	OK	17.89	25.8	35.79	5.0
PCE011	B8	OK	10.77	11.5	21.54	5.0
PCE011	C8	OK	22.68	35.4	45.35	5.0
PCE011	D8	OK	21.69	33.4	43.38	5.0
PCE011	E8	OK	28.65	47.3	57.3	5.0
PCE011	F8	transfer too large	107.92	190.0	200.0	5.4
